"Address","Date","Rent","Aprt_Type","Building_Type"
"6507 E Riverside Dr, Austin, TX 78741","2026/04/01",1604,"2 Beds","Apartment"
"3901 Berkman Dr, Austin, TX 78723","2026/04/01",1791,"Studio","Apartment"
"3901 Berkman Dr, Austin, TX 78723","2026/04/01",1335,"1 Bed","Apartment"
"3901 Berkman Dr, Austin, TX 78723","2026/04/01",2984,"2 Beds+","Apartment"
"10101 Metropolitan Dr, Austin, TX 78758","2026/04/01",1419,"Studio","Apartment"
"10101 Metropolitan Dr, Austin, TX 78758","2026/04/01",1639,"1 Bed","Apartment"
"10101 Metropolitan Dr, Austin, TX 78758","2026/04/01",1725,"2 Beds","Apartment"
"122 Sheraton Ave, Austin, TX 78745","2026/04/01",1129,"Studio","Apartment"
"122 Sheraton Ave, Austin, TX 78745","2026/04/01",1329,"1 Bed","Apartment"
"122 Sheraton Ave, Austin, TX 78745","2026/04/01",1784,"2 Beds","Apartment"
"601 Cardinal Ln, Austin, TX 78704","2026/04/01",1432,"1 Bed","Apartment"
"601 Cardinal Ln, Austin, TX 78704","2026/04/01",2256,"2 Beds","Apartment"
"601 Cardinal Ln, Austin, TX 78704","2026/04/01",3966,"3 Beds","Apartment"
"6117 FM 969, Austin, TX 78724","2026/04/01",1408,"1 Bed","Apartment"
"6117 FM 969, Austin, TX 78724","2026/04/01",1948,"2 Beds","Apartment"
"10350 Blue Bluff Rd, Austin, TX 78724","2026/04/01",1284,"Studio","Apartment"
"10350 Blue Bluff Rd, Austin, TX 78724","2026/04/01",1329,"1 Bed","Apartment"
"10350 Blue Bluff Rd, Austin, TX 78724","2026/04/01",1905,"2 Beds+","Apartment"
